Vehicle.Cabin.Seat.Row4.Pos1.Heating,"4181","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Lumbar,"4827","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Lumbar.Inflation,"4187","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Lumbar.Height,"4188","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Airbag,"4830","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Airbag.IsDeployed,"4191","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch,"4831","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.HeadRestraint,"4832","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.HeadRestraint.Down,"4199","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.HeadRestraint.Up,"4198","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Cooler,"4193","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Recline,"4834","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Recline.Forward,"4203","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Recline.Backward,"4202","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Up,"4196","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Lumbar,"4836","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Down,"4209","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Inflate,"4210","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Up,"4208","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Deflate,"4211","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Down,"4197","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Warmer,"4192","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Cushion,"4835","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Cushion.Down,"4205","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Cushion.Forward,"4206","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Cushion.Backward,"4207","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Cushion.Up,"4204","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Forward,"4194","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Backward,"4195","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Massage,"4833","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Massage.Increase,"4200","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.Massage.Decrease,"4201","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.SideBolster,"4837","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.SideBolster.Inflate,"4212","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Switch.SideBolster.Deflate,"4213","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Cushion,"4826","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Cushion.Length,"4186","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Cushion.Height,"4185","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.IsBelted,"4180","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Position,"4184","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row4.Pos1.SideBolster,"4828","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row4.Pos1.SideBolster.Inflation,"4189","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row4.Pos1.Massage,"4182","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row4PosCount,"3652","attribute","uint8","","","","Number of seats across row 4","","",""
Vehicle.Cabin.Seat.DriverPosition,"3647","attribute","uint8","","","","The position of the driver seat in row 1. (1-5)","","",""
Vehicle.Cabin.Seat.Row1PosCount,"3649","attribute","uint8","","","","Number of seats across row 1 (frontmost)","","",""
Vehicle.Cabin.Seat.RowCount,"3648","attribute","uint8","","","","Number of seat rows in vehicle","","",""
Vehicle.Cabin.Seat.Row5PosCount,"3653","attribute","uint8","","","","Number of seats across row 5","","",""
Vehicle.Cabin.Seat.Row2PosCount,"3650","attribute","uint8","","","","Number of seats across row 2","","",""
Vehicle.Cabin.Seat.Row3PosCount,"3651","attribute","uint8","","","","Number of seats across row 3","","",""
Vehicle.Cabin.Lights,"4583","branch","","","","","Interior lights signals and sensors","","",""
Vehicle.Cabin.Lights.Row1,"4584","branch","","","","","Front lights","","",""
Vehicle.Cabin.Lights.Row1.IsSharedOn,"3562","sensor","boolean","","","","Is light shared across first row on","","",""
Vehicle.Cabin.Lights.Row1.Right,"4586","branch","","","","","Right front lights","","",""
Vehicle.Cabin.Lights.Row1.Right.IsPassengerOn,"3564","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row1.Left,"4585","branch","","","","","Left front lights","","",""
Vehicle.Cabin.Lights.Row1.Left.IsPassengerOn,"3563","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row2,"4587","branch","","","","","Front lights","","",""
Vehicle.Cabin.Lights.Row2.IsSharedOn,"3565","sensor","boolean","","","","Is light shared across second row on","","",""
Vehicle.Cabin.Lights.Row2.Right,"4589","branch","","","","","Right second row lights","","",""
Vehicle.Cabin.Lights.Row2.Right.IsPassengerOn,"3567","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row2.Left,"4588","branch","","","","","Left second row lights","","",""
Vehicle.Cabin.Lights.Row2.Left.IsPassengerOn,"3566","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row3,"4590","branch","","","","","Front lights","","",""
Vehicle.Cabin.Lights.Row3.IsSharedOn,"3568","sensor","boolean","","","","Is light shared third across row on","","",""
Vehicle.Cabin.Lights.Row3.Right,"4592","branch","","","","","Right third row lights","","",""
Vehicle.Cabin.Lights.Row3.Right.IsPassengerOn,"3570","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row3.Left,"4591","branch","","","","","Left third row lights","","",""
Vehicle.Cabin.Lights.Row3.Left.IsPassengerOn,"3569","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row4,"4593","branch","","","","","Front lights","","",""
Vehicle.Cabin.Lights.Row4.IsSharedOn,"3571","sensor","boolean","","","","Is light shared across fourth row on","","",""
Vehicle.Cabin.Lights.Row4.Right,"4595","branch","","","","","Right fourth row lights","","",""
Vehicle.Cabin.Lights.Row4.Right.IsPassengerOn,"3573","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.Row4.Left,"4594","branch","","","","","Left fourth row lights","","",""
Vehicle.Cabin.Lights.Row4.Left.IsPassengerOn,"3572","actuator","boolean","","","","Is passenger light on","","",""
Vehicle.Cabin.Lights.IsGloveBoxOn,"3557","actuator","boolean","","","","Is glove box light on","","",""
Vehicle.Cabin.Lights.AmbientLight,"3560","sensor","uint8","percent","0","100","How much ambient light is detected in cabin. 0 = No ambient light. 100 = Full brightness","","",""
Vehicle.Cabin.Lights.IsDomeOn,"3559","actuator","boolean","","","","Is central dome light light on","","",""
Vehicle.Cabin.Lights.IsTrunkOn,"3558","actuator","boolean","","","","Is trunk light light on","","",""
Vehicle.Cabin.Lights.LightIntensity,"3561","sensor","uint8","percent","0","100","Intensity of the interior lights. 0 = Off. 100 = Full brightness.","","",""
Vehicle.Cabin.RearviewMirror,"4582","branch","","","","","Rearview mirror","","",""
Vehicle.Cabin.RearviewMirror.DimmingLevel,"3556","actuator","uint8","percent","","","Dimming level of rearview mirror. 0 = undimmed. 100 = fully dimmed","","",""
Vehicle.Cabin.SteeringWheel,"4891","branch","","","","","Steering wheel configuration attributes","","",""
Vehicle.Cabin.SteeringWheel.Position,"4355","attribute","string","","","","Position of the steering wheel inside the cabin","front_left / front_right","",""
Vehicle.Cabin.RearShade,"4559","branch","","","","","Rear window shade.","","",""
Vehicle.Cabin.RearShade.Position,"3497","actuator","uint8","percent","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.","","",""
Vehicle.Cabin.RearShade.Switch,"3496","actuator","string","","","","Switch controlling sliding action such as window, sunroof, or blind.","Inactive / Close / Open / OneShotClose / OneShotOpen","",""
Vehicle.Cabin.Convertible,"4890","branch","","","","","Convertible roof","","",""
Vehicle.Cabin.Convertible.Status,"4354","sensor","string","","","","Roof status on convertible vehicles","undefined / closed / open / closing / opening / stalled","",""
Vehicle.IgnitionOnTime,"1196","sensor","uint32","s","","","Accumulated ignition on time in seconds.","","",""
Vehicle.Body,"4538","branch","","","","","All body components.","","",""
Vehicle.Body.BodyType,"3464","attribute","string","","","","Body type code as defined by ISO 3779","","",""
Vehicle.Body.Mirrors,"4553","branch","","","","","All mirrors","","",""
Vehicle.Body.Mirrors.Right,"4556","branch","","","","","Right mirrors","","",""
Vehicle.Body.Mirrors.Right.Tilt,"3493","actuator","int8","percent","","","Mirror tilt as a percent. 0 = Center Position. 100 = Fully Upward Position. -100 = Fully Downward Position.","","",""
Vehicle.Body.Mirrors.Right.Heating,"4557","branch","","","","","Mirror heater signals","","",""
Vehicle.Body.Mirrors.Right.Heating.Status,"3495","actuator","boolean","","","","Mirror Heater on or off. True = Heater On. False = Heater Off.","","",""
Vehicle.Body.Mirrors.Right.Pan,"3494","actuator","int8","percent","","","Mirror pan as a percent. 0 = Center Position. 100 = Fully Left Position. -100 = Fully Right Position.","","",""
Vehicle.Body.Mirrors.Left,"4554","branch","","","","","Left mirrors","","",""
Vehicle.Body.Mirrors.Left.Tilt,"3490","actuator","int8","percent","","","Mirror tilt as a percent. 0 = Center Position. 100 = Fully Upward Position. -100 = Fully Downward Position.","","",""
Vehicle.Body.Mirrors.Left.Heating,"4555","branch","","","","","Mirror heater signals","","",""
Vehicle.Body.Mirrors.Left.Heating.Status,"3492","actuator","boolean","","","","Mirror Heater on or off. True = Heater On. False = Heater Off.","","",""
Vehicle.Body.Mirrors.Left.Pan,"3491","actuator","int8","percent","","","Mirror pan as a percent. 0 = Center Position. 100 = Fully Left Position. -100 = Fully Right Position.","","",""
Vehicle.Body.RefuelPosition,"3465","attribute","string","","","","Location of the fuel cap or charge port","front_left / front_right / middle_left / middle_right / rear_left / rear_right","",""
Vehicle.Body.Horn,"4541","branch","","","","","Horn signals","","",""
Vehicle.Body.Horn.IsActive,"3469","actuator","boolean","","","","Horn active or inactive. True = Active. False = Inactive.","","",""
Vehicle.Body.Lights,"4552","branch","","","","","All lights","","",""
Vehicle.Body.Lights.IsLeftIndicatorOn,"3488","actuator","boolean","","","","Is left indicator flashing","","",""
Vehicle.Body.Lights.IsLowBeamOn,"3480","actuator","boolean","","","","Is low beam on","","",""
Vehicle.Body.Lights.IsHighBeamOn,"3479","actuator","boolean","","","","Is high beam on","","",""
Vehicle.Body.Lights.IsFrontFogOn,"3486","actuator","boolean","","","","Is front fog light on","","",""
Vehicle.Body.Lights.IsBrakeOn,"3484","actuator","boolean","","","","Is brake light on","","",""
Vehicle.Body.Lights.IsRightIndicatorOn,"3489","actuator","boolean","","","","Is right indicator flashing","","",""
Vehicle.Body.Lights.IsBackupOn,"3482","actuator","boolean","","","","Is backup (reverse) light on","","",""
Vehicle.Body.Lights.IsParkingOn,"3483","actuator","boolean","","","","Is parking light on","","",""
Vehicle.Body.Lights.IsRearFogOn,"3485","actuator","boolean","","","","Is rear fog light on","","",""
Vehicle.Body.Lights.IsHazardOn,"3487","actuator","boolean","","","","Are hazards on","","",""
Vehicle.Body.Lights.IsRunningOn,"3481","actuator","boolean","","","","Are running lights on","","",""
Vehicle.Body.Hood,"4539","branch","","","","","Hood status","","",""
Vehicle.Body.Hood.IsOpen,"3466","actuator","boolean","","","","hood open or closed. True = Open. False = Closed","","",""
Vehicle.Body.Trunk,"4540","branch","","","","","Trunk status","","",""
Vehicle.Body.Trunk.IsLocked,"3468","actuator","boolean","","","","Is trunk locked or unlocked. True = Locked. False = Unlocked.","","",""
Vehicle.Body.Trunk.IsOpen,"3467","actuator","boolean","","","","Trunk open or closed. True = Open. False = Closed","","",""
Vehicle.Body.Windshield,"4543","branch","","","","","Windshield signals","","",""
Vehicle.Body.Windshield.Front,"4544","branch","","","","","Front windshield signals","","",""
Vehicle.Body.Windshield.Front.Wiping,"4545","branch","","","","","Front windshield wiper signals","","",""
Vehicle.Body.Windshield.Front.Wiping.Status,"3471","actuator","string","","","","Front wiper status","off / slow / medium / fast / interval / rainsensor","",""
Vehicle.Body.Windshield.Front.Heating,"4546","branch","","","","","Front windshield heater signals","","",""
Vehicle.Body.Windshield.Front.Heating.Status,"3472","actuator","boolean","","","","Front windshield heater status. 0 - off, 1 - on","","",""
Vehicle.Body.Windshield.Front.WasherFluid,"4547","branch","","","","","Front windshield washer fluid signals","","",""
Vehicle.Body.Windshield.Front.WasherFluid.LevelLow,"3473","sensor","boolean","","","","Low level indication for washer fluid. True = Level Low. False = Level OK.","","",""
Vehicle.Body.Windshield.Front.WasherFluid.Level,"3474","sensor","uint8","percent","","","Washer fluid level as a percent. 0 = Empty. 100 = Full.","","",""
Vehicle.Body.Windshield.Rear,"4548","branch","","","","","Rear windshield signals","","",""
Vehicle.Body.Windshield.Rear.Wiping,"4549","branch","","","","","Rear windshield wiper signals","","",""
Vehicle.Body.Windshield.Rear.Wiping.Status,"3475","actuator","string","","","","Rear wiper status","off / slow / medium / fast / interval / rainsensor","",""
Vehicle.Body.Windshield.Rear.Heating,"4550","branch","","","","","Rear windshield heater signals","","",""
Vehicle.Body.Windshield.Rear.Heating.Status,"3476","actuator","boolean","","","","Rear windshield heater status. 0 - off, 1 - on","","",""
Vehicle.Body.Windshield.Rear.WasherFluid,"4551","branch","","","","","Rear windshield washer fluid signals","","",""
Vehicle.Body.Windshield.Rear.WasherFluid.LevelLow,"3477","sensor","boolean","","","","Low level indication for washer fluid. True = Level Low. False = Level OK.","","",""
Vehicle.Body.Windshield.Rear.WasherFluid.Level,"3478","sensor","uint8","percent","","","Washer fluid level as a percent. 0 = Empty. 100 = Full.","","",""
Vehicle.Body.Raindetection,"4542","branch","","","","","Rainsensor signals","","",""
Vehicle.Body.Raindetection.intensity,"3470","sensor","uint8","percent","","","Rain intensity. 0 = Dry, No Rain. 100 = Covered.","","",""
Vehicle.cargoVolume,"1214","attribute","int16","litres","0","100","The available volume for cargo or luggage. For automobiles, this is usually the trunk volume.","","",""
Vehicle.IdleTime,"1199","sensor","uint32","s","","","Accumulated idle time in seconds.","","",""
Vehicle.ADAS,"4892","branch","","","","","All Advanced Driver Assist Systems data.","","",""
Vehicle.ADAS.ObstacleDetection,"4895","branch","","","","","Signals form Obstacle Sensor System","","",""
Vehicle.ADAS.ObstacleDetection.DistanceToObject,"4896","branch","","","","","Distance signals form Obstacle Sensor System","","",""
Vehicle.ADAS.ObstacleDetection.DistanceToObject.RearLeft,"4366","sensor","uint16","m","","","Rear left distance to object in meters","","",""
Vehicle.ADAS.ObstacleDetection.DistanceToObject.FrontLeft,"4364","sensor","uint16","m","","","Front left distance to object in meters","","",""
Vehicle.ADAS.ObstacleDetection.DistanceToObject.FrontRight,"4365","sensor","uint16","m","","","Front right distance to object in meters","","",""
Vehicle.ADAS.ObstacleDetection.DistanceToObject.RearRight,"4367","sensor","uint16","m","","","Rear right distance to object in meters","","",""
Vehicle.ADAS.ObstacleDetection.IsActive,"4362","actuator","boolean","","","","Indicates if obstacle sensor system is enabled. True = Enabled. False = Disabled.","","",""
Vehicle.ADAS.ObstacleDetection.Error,"4363","sensor","boolean","","","","Indicates if obstacle sensor system incurred an error condition. True = Error. False = No Error.","","",""
Vehicle.ADAS.TCS,"4898","branch","","","","","Traction Control System signals","","",""
Vehicle.ADAS.TCS.IsEngaged,"4373","sensor","boolean","","","","Indicates if TCS is currently regulating traction. True = Engaged. False = Not Engaged.","","",""
Vehicle.ADAS.TCS.IsActive,"4371","actuator","boolean","","","","Indicates if TCS is enabled. True = Enabled. False = Disabled.","","",""
Vehicle.ADAS.TCS.Error,"4372","sensor","boolean","","","","Indicates if TCS incurred an error condition. True = Error. False = No Error.","","",""
Vehicle.ADAS.CruiseControl,"4893","branch","","","","","Signals from Cruise Control system","","",""
Vehicle.ADAS.CruiseControl.SpeedSet,"4357","actuator","int32","km/h","","","Set cruise control speed in kilometers per hour","","",""
Vehicle.ADAS.CruiseControl.IsActive,"4356","actuator","boolean","","","","Indicates if cruise control system is enabled. True = Enabled. False = Disabled.","","",""
Vehicle.ADAS.CruiseControl.Error,"4358","sensor","boolean","","","","Indicates if cruise control system incurred and error condition. True = Error. False = NoError.","","",""
Vehicle.ADAS.ABS,"4897","branch","","","","","Antilock Braking System signals","","",""
Vehicle.ADAS.ABS.IsEngaged,"4370","sensor","boolean","","","","Indicates if ABS is currently regulating brake pressure. True = Engaged. False = Not Engaged.","","",""
Vehicle.ADAS.ABS.IsActive,"4368","actuator","boolean","","","","Indicates if ABS is enabled. True = Enabled. False = Disabled.","","",""
Vehicle.ADAS.ABS.Error,"4369","sensor","boolean","","","","Indicates if ABS incurred an error condition. True = Error. False = No Error.","","",""
Vehicle.ADAS.ESC,"4899","branch","","","","","Electronic Stability Control System signals","","",""
Vehicle.ADAS.ESC.IsEngaged,"4376","sensor","boolean","","","","Indicates if ESC is currently regulating vehicle stability. True = Engaged. False = Not Engaged.","","",""
Vehicle.ADAS.ESC.IsActive,"4374","actuator","boolean","","","","Indicates if ECS is enabled. True = Enabled. False = Disabled.","","",""
Vehicle.ADAS.ESC.Error,"4375","sensor","boolean","","","","Indicates if ESC incurred an error condition. True = Error. False = No Error.","","",""
Vehicle.ADAS.LaneDepartureDetection,"4894","branch","","","","","Signals from Land Departure Detection System","","",""
Vehicle.ADAS.LaneDepartureDetection.Warning,"4360","sensor","boolean","","","","Indicates if lane departure detection registered a lane departure","","",""
Vehicle.ADAS.LaneDepartureDetection.IsActive,"4359","actuator","boolean","","","","Indicates if lane departure detection system is enabled. True = Enabled. False = Disabled.","","",""
Vehicle.ADAS.LaneDepartureDetection.Error,"4361","sensor","boolean","","","","Indicates if lane departure system incurred an error condition. True = Error. False = No Error.","","",""
Vehicle.DriveTime,"1198","sensor","uint32","s","","","Accumulated drive time in seconds.","","",""
Vehicle.Chassis,"4900","branch","","","","","All data concerning steering, suspension, wheels, and brakes.","","",""
Vehicle.Chassis.Accelerator,"4920","branch","","","","","Accelerator signals","","",""
Vehicle.Chassis.Accelerator.PedalPosition,"4427","sensor","uint8","percent","0","100","Accelerator pedal position as percent. 0 = Not depressed. 100 = Fully depressed.","","",""
Vehicle.Chassis.Track,"4384","attribute","uint16","mm","","","Overall wheel tracking, in mm.","","",""
Vehicle.Chassis.SteeringWheel,"4919","branch","","","","","Steering wheel signals","","",""
Vehicle.Chassis.SteeringWheel.Tilt,"4425","actuator","uint8","percent","0","100","Steering wheel column tilt. 0 = Lowest position. 100 = Highest position.","","",""
Vehicle.Chassis.SteeringWheel.Angle,"4424","sensor","Int16","degrees","","","Steering wheel angle. Positive = degrees to the left. Negative = degrees to the right.","","",""
Vehicle.Chassis.SteeringWheel.Extension,"4426","actuator","uint8","percent","0","100","Steering wheel column extension from dashboard. 0 = Closest to dashboard. 100 = Furthest from dashboard.","","",""
Vehicle.Chassis.ParkingBrake,"4918","branch","","","","","Parking brake signals","","",""
Vehicle.Chassis.ParkingBrake.IsEngaged,"4423","actuator","boolean","","","","Parking brake status. True = Parking Brake is Engaged. False = Parking Brake is not Engaged.","","",""
Vehicle.Chassis.TowWeight,"4379","attribute","uint16","kg","","","Maximum weight, in kilos, of trailer.","","",""
Vehicle.Chassis.Width,"4382","attribute","uint16","mm","","","Overall vehicle width, in mm.","","",""
Vehicle.Chassis.Length,"4380","attribute","uint16","mm","","","Overall vehicle length, in mm.","","",""
Vehicle.Chassis.Brake,"4921","branch","","","","","Brake system signals","","",""
Vehicle.Chassis.Brake.PedalPosition,"4428","sensor","uint8","percent","0","100","Brake pedal position as percent. 0 = Not depressed. 100 = Fully depressed.","","",""
Vehicle.Chassis.Trailer,"4922","branch","","","","","Trailer signals","","",""
Vehicle.Chassis.Trailer.Connected,"4429","sensor","boolean","","","","Signal indicating if trailer is connected or not.","","",""
Vehicle.Chassis.Axle,"4901","branch","","","","","Axle signals","","",""
Vehicle.Chassis.Axle.Count,"4385","attribute","uint8","","","","Number of axles on the vehicle","","",""
Vehicle.Chassis.Axle.Row1,"4902","branch","","","","","Axle signals for first row","","",""
Vehicle.Chassis.Axle.Row1.Wheel,"4904","branch","","","","","Brake signals for first row","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right,"4908","branch","","","","","Row1 wheel right.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake,"4909","branch","","","","","Brake signals for wheel","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.FluidLevel,"4402","sensor","uint8","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.FluidLevelLow,"4403","sensor","boolean","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.BrakesWorn,"4405","sensor","boolean","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.PadWear,"4404","sensor","uint8","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire,"4910","branch","","","","","Tire signals for wheel","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire.Pressure,"4406","sensor","uint8","kpa","","","Tire pressure in kilo-Pascal","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire.PressureLow,"4407","sensor","boolean","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire.Temperature,"4408","sensor","float","celsius","","","Tire temperature in Celsius.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left,"4905","branch","","","","","Row1 wheel left.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake,"4906","branch","","","","","Brake signals for wheel","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.FluidLevel,"4395","sensor","uint8","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.FluidLevelLow,"4396","sensor","boolean","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.BrakesWorn,"4398","sensor","boolean","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.PadWear,"4397","sensor","uint8","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire,"4907","branch","","","","","Tire signals for wheel","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire.Pressure,"4399","sensor","uint8","kpa","","","Tire pressure in kilo-Pascal","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire.PressureLow,"4400","sensor","boolean","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","",""
Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire.Temperature,"4401","sensor","float","celsius","","","Tire temperature in Celsius.","","",""
Vehicle.Chassis.Axle.Row1.WheelWidth,"4388","attribute","uint8","inch","","","Width of wheels (without tires), in inches, as per ETRO / TRA standard.","","",""
Vehicle.Chassis.Axle.Row1.WheelCount,"4386","attribute","uint8","","","","Number of wheels on the first axle","","",""
Vehicle.Chassis.Axle.Row1.TireDiameter,"4391","attribute","uint8","inch","","","Diameter of tires, in inches, as per ETRO / TRA standard.","","",""
Vehicle.Chassis.Axle.Row1.WheelDiameter,"4387","attribute","uint8","inch","","","Diameter of wheels (without tires), in inches, as per ETRO / TRA standard.","","",""
Vehicle.Chassis.Axle.Row1.TireWidth,"4392","attribute","uint8","inch","","","Width of tires, in inches, as per ETRO / TRA standard.","","",""
Vehicle.Chassis.Axle.Row2,"4903","branch","","","","","Axle signals for second row","","",""
Vehicle.Chassis.Axle.Row2.Wheel,"4911","branch","","","","","Wheel signals for second row","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right,"4915","branch","","","","","Row2 wheel right.","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake,"4916","branch","","","","","Brake signals for wheel","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.FluidLevel,"4416","sensor","uint8","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.FluidLevelLow,"4417","sensor","boolean","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.BrakesWorn,"4419","sensor","boolean","","","","Brake pad wear status. True = Worn. False = Not Worn.","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.PadWear,"4418","sensor","uint8","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Tire,"4917","branch","","","","","Tire signals for wheel","","",""
Vehicle.Chassis.Axle.Row2.Wheel.Right.Tire.Pressure,"4420","sensor","uint8","kpa","","","Tire pressure in kilo-Pascal","","",""
